variant,fold,split,train_rows_mean,train_rows_std,train_rows_min,train_rows_max,eval_rows_mean,eval_rows_std,eval_rows_min,eval_rows_max,account_points_mean,account_points_std,account_points_min,account_points_max,total_return_mean,total_return_std,total_return_min,total_return_max,annualized_return_mean,annualized_return_std,annualized_return_min,annualized_return_max,annualized_volatility_mean,annualized_volatility_std,annualized_volatility_min,annualized_volatility_max,sharpe_ratio_mean,sharpe_ratio_std,sharpe_ratio_min,sharpe_ratio_max,sortino_ratio_mean,sortino_ratio_std,sortino_ratio_min,sortino_ratio_max,calmar_ratio_mean,calmar_ratio_std,calmar_ratio_min,calmar_ratio_max,max_drawdown_mean,max_drawdown_std,max_drawdown_min,max_drawdown_max,turnover_mean,turnover_std,turnover_min,turnover_max,annualized_turnover_mean,annualized_turnover_std,annualized_turnover_min,annualized_turnover_max,average_holding_time_days_mean,average_holding_time_days_std,average_holding_time_days_min,average_holding_time_days_max
no_gating,fold4,val,1239.0,0.0,1239,1239,233.0,0.0,233,233,233.0,0.0,233,233,0.16659051315262668,0.1403609938561125,0.0464454117523127,0.4076257907701548,0.18280848558674587,0.15530154302240104,0.0505489260511771,0.4497323747510171,0.14120688244415355,0.008652288165690148,0.1306218364354997,0.1526685683360145,1.3113096242357205,1.112243822255179,0.3311023781917042,3.208925111780539,2.125229569079468,2.1488522617213923,0.4520976488368404,5.865507626719554,2.5886236736157713,2.1763864262970603,0.4244154570165211,6.243597160576314,-0.07816221702726267,0.02532089806469736,-0.1191024624939836,-0.0520378944433127,27.76279434787303,25.927890987413154,4.849807567638811,66.02756538688537,30.15613868820691,28.163054003569453,5.267894426918019,71.7195968857548,35.90924369747899,34.87922649995722,5.617647058823529,76.66666666666667
no_gating,fold5,test,1239.0,0.0,1239,1239,232.0,0.0,232,232,232.0,0.0,232,232,-0.08543241617668927,0.028973705784741895,-0.1283270332240028,-0.0576293855481991,-0.09279103720368491,0.03133251143212283,-0.1391426826550962,-0.0627007778420626,0.0603847969154227,0.004091978361698847,0.0545049815699087,0.0645235796207755,-1.540933472096174,0.5300441874732809,-2.360089837464468,-0.971749834875466,-2.219620494231198,0.8368256671886972,-3.4938125994000817,-1.4078746274615506,-0.9228663594570218,0.1511604438924565,-1.0365326067068314,-0.7067381450137494,-0.09902082478653614,0.022198701772913883,-0.136701524106804,-0.079051010487813,63.26400056070695,58.52789212564996,13.157266484161816,162.4175370982488,69.01527333895302,63.848609591618136,14.353381619085615,177.18276774354413,10.652026309415119,7.983299112474699,1.829268292682927,23.0
no_gating,fold5,val,1239.0,0.0,1239,1239,233.0,0.0,233,233,233.0,0.0,233,233,0.05196944800549854,0.07682890691103211,-0.0010971127893788,0.1822978336044496,0.056780565279502294,0.0840820916821411,-0.0011916351049674,0.1994895082473999,0.10517659162045608,0.0030027179078955073,0.1003987107122604,0.1077764671749767,0.5380863498753565,0.7861458214275456,-0.0114416229924072,1.8616643147223528,0.712612924816549,0.9827367869842778,-0.0171902130102539,2.3045158132818964,1.0183864660986177,1.5886352578733565,-0.0146376510594369,3.751508903028533,-0.07278677779494905,0.02295392862871881,-0.1091420063092428,-0.0531758056301973,58.78830104392166,22.344308051561942,26.1679847369558,89.16444596275399,63.85625803046664,24.270541504282797,28.423845490141648,96.85103613195692,7.563779888385005,3.70779079986154,4.155555555555556,13.923076923076923
no_gating,fold6,test,1239.0,0.0,1239,1239,232.0,0.0,232,232,232.0,0.0,232,232,-0.05132429633295038,0.11641517149566215,-0.1976628252842567,0.0864244661563247,-0.0552925351484657,0.12638129253035077,-0.2135663480614283,0.0946422900462071,0.15815129125064584,0.010552688417569797,0.147238629155219,0.1757827809250315,-0.37496921406624484,0.7921255602992394,-1.3659373957032444,0.5384047831543326,-0.4436452782692501,1.0630626746520004,-1.7595288454051752,0.8541241453993563,-0.20308406703985718,0.7395923009774872,-0.9197595214504856,0.6966285533867985,-0.16104326277772749,0.054050346794616004,-0.2321980290289667,-0.1042474550856292,53.93272238061244,39.26625396026471,7.01093481113902,94.82300924861288,58.83569714248629,42.83591341119786,7.648292521242566,103.4432828166686,18.60768410852713,22.782726209599513,3.8333333333333335,57.0
no_gating,fold6,val,1239.0,0.0,1239,1239,232.0,0.0,232,232,232.0,0.0,232,232,-0.032391834140908876,0.11445025799923322,-0.1519131091493741,0.1265907234252417,-0.03475344274470834,0.1246694281548297,-0.1645221748898163,0.1388648429536758,0.06414581309376688,0.003511082645072626,0.0594122233858463,0.0678240819359135,-0.5596303136615759,1.8881905560857182,-2.425719157470823,2.062637979567255,-0.8708668111466629,2.66006698951891,-3.540930088674616,2.7358394791930736,0.4549642785711109,2.2262912013611618,-1.0538377709861404,4.143626705594329,-0.0866300457933789,0.05330489443658594,-0.1561171742173018,-0.0335128747882124,53.40610532151815,44.37633479312585,1.0835930114750685,114.11661001253805,58.26120580529251,48.41054704704637,1.1821014670637109,124.49084728640511,52.571768551814316,99.85992597338556,3.0526315789473686,231.0
no_gating,fold7,test,1240.0,0.0,1240,1240,233.0,0.0,233,233,233.0,0.0,233,233,-0.10149476838459962,0.1269814903142669,-0.2416319981372517,0.0425758254049772,-0.10907438993105159,0.13651146094097252,-0.2595004005067364,0.0463299457526877,0.1154395236126458,0.0015476454570652804,0.1129262710258805,0.1169334028384951,-0.9480337329022734,1.1869166284870725,-2.2192153328946604,0.401686563084033,-1.2564094290497712,1.577861811654609,-3.037226742326327,0.5012769052278875,-0.4288459640110215,0.5755648888724816,-0.9410327335952244,0.4438115549275714,-0.17681680489263865,0.08922291974956387,-0.2757612899556774,-0.104391030919077,22.339304230563812,10.896874939528544,14.774707374634708,41.58101213179724,24.265106319405522,11.836260710177555,16.04838904486184,45.16558214315907,21.20531746031746,6.854602678847087,9.857142857142858,28.125
no_gating,fold7,val,1240.0,0.0,1240,1240,232.0,0.0,232,232,232.0,0.0,232,232,0.04149503857961554,0.13166041059479475,-0.0540291550817495,0.2549764945094577,0.04599517646535507,0.14481757300052517,-0.0587937121938088,0.2811573238134797,0.16855543592413863,0.005435954338385424,0.1601882145154116,0.1733526770360363,0.2876996694113672,0.8936245952115535,-0.3482981037765882,1.755168597540174,0.5402041270983726,1.437613267445416,-0.445649138324738,2.934028814296594,0.7113559279380092,1.5795173213714033,-0.2913683335885542,3.4072057414089065,-0.15876117255356503,0.059491359024100667,-0.2017848386943529,-0.0825184462436421,11.798618332871564,13.823059299777672,0.9650190609593954,35.0919951668604,12.871219999496251,15.079701054302914,1.0527480665011586,38.28217654566589,86.86092436974789,85.87553021173288,12.411764705882351,227.0
no_gating,fold8,test,1239.0,0.0,1239,1239,93.0,0.0,93,93,93.0,0.0,93,93,0.0803686915039813,0.08272398162828325,-0.0226261329319964,0.2032719158340166,0.2497178256878651,0.265983191224578,-0.0607633667680571,0.6600718180822003,0.4874741211078401,0.01553439124126238,0.4724015912873098,0.5091399894023132,0.5156681505622088,0.5421196103608039,-0.119345107500568,1.354295842891769,0.7579370020198427,0.851810849580017,-0.166328082084328,2.121099459795427,1.3441749273513959,1.5225099625629899,-0.2114384216321834,3.797243118231648,-0.22084137431348996,0.043951370911393006,-0.2873809135491969,-0.1738292222884037,5.25532569789587,0.07539292655619254,5.166901930157932,5.325240605261939,14.395022563801735,0.20651105969739691,14.1528183304326,14.58652861441314,28.866666666666667,1.2605113600792714,27.33333333333333,30.0
no_gating,fold8,val,1239.0,0.0,1239,1239,233.0,0.0,233,233,233.0,0.0,233,233,-0.14134216031132613,0.04920005053259455,-0.1802896486596531,-0.0604090235298691,-0.15244558956949436,0.05285738038752447,-0.194218388762597,-0.0654426047643168,0.11609658164566299,0.0023190601982365695,0.1135484319011227,0.1186600404116768,-1.3080626083446285,0.4389876470196585,-1.636763211008352,-0.5729078861513597,-2.1600361221744544,0.7892897206401671,-2.826123185329162,-0.8631618892468501,-0.9448928385922926,0.21189215446247409,-1.0612949939583498,-0.5716735403706291,-0.15730407601932972,0.03156874133463938,-0.1830013237301853,-0.1144754831960368,7.953302586919321,7.184924445166868,1.0938602254890055,17.06130712440814,8.638932120274436,7.804314483543322,1.188158520789782,18.532109462719184,114.47460317460317,107.420325082671,24.444444444444443,232.0
no_sentiment,fold1,test,1241.0,0.0,1241,1241,233.0,0.0,233,233,233.0,0.0,233,233,0.1821842916212879,0.052514931292760275,0.1233131086706664,0.2470847856357496,0.199452925010349,0.05788192494848287,0.1346302201673326,0.2710507048108941,0.10540797317709946,0.005058157513272227,0.0977435161405722,0.1105939548249557,1.9059184177741741,0.6133809956940779,1.2488969283683122,2.773081177283166,2.7498475916395995,1.00100264788196,1.6577756351429156,4.085954414380014,3.5004738166602216,1.0862641944521259,2.2261258457110182,4.850474108140875,-0.057512209408834725,0.006046255849505339,-0.0659066289515636,-0.0497335058411683,61.79929829364744,40.373592977804684,19.231136156306004,107.84270463124308,67.12682400861704,43.85407513106371,20.8889927215048,117.1394895132468,9.828011396011396,7.197844071588517,3.185185185185185,19.8
no_sentiment,fold1,val,1241.0,0.0,1241,1241,231.0,0.0,231,231,231.0,0.0,231,231,0.08038936915334231,0.006263466647273839,0.0725632702078435,0.087498759756466,0.08841105230517156,0.006913109460935659,0.0797741819258195,0.0962592261104264,0.1290035596124469,0.0026925694863262867,0.124219467263113,0.130459080290118,0.6861080028830733,0.06368970835944597,0.6127708532247431,0.7749125658906335,1.061255792275059,0.09069440953129629,0.9562333967507496,1.1721411607668375,0.9190602272052502,0.07047132992953285,0.8235209399136203,1.0041225495230386,-0.09619277853415911,0.0010462801684521293,-0.0968696460033998,-0.0944909327280643,14.01975593288877,21.072128885859286,0.946958226326442,50.23159368829203,15.360776065599868,23.08772382276756,1.037536839279406,55.03635482369387,122.123,106.28385058417858,8.24,230.0
no_sentiment,fold2,test,1240.0,0.0,1240,1240,233.0,0.0,233,233,233.0,0.0,233,233,0.0843725455553689,0.11492380138139796,-0.1073176727328832,0.1856410789402738,0.09244593366430244,0.1251342246381983,-0.1160113825257044,0.2031742177019337,0.09832901224630788,0.005571304214687109,0.0903883914016831,0.104449335083446,0.9700214197029208,1.2515337118378214,-1.110695270898769,2.0892417847083697,1.509368382429028,2.005287138998872,-1.7317010221900764,3.4605610943517253,1.6385497126036654,1.5838806230396738,-0.8039051977428766,3.517387232937375,-0.08087296106163061,0.035980539823254526,-0.1443097803714037,-0.0577628234387667,47.7274404229358,16.89717347319023,29.34790017282348,63.12766317290291,51.84187494215441,18.35382635881008,31.877891567032403,68.56970310160145,9.232456896551724,4.329209494405911,5.53125,14.266666666666667
no_sentiment,fold2,val,1240.0,0.0,1240,1240,233.0,0.0,233,233,233.0,0.0,233,233,0.029215194377787402,0.10935131983019909,-0.1303461052777053,0.158296358227012,0.03221528930891202,0.11887260359990634,-0.1407536585593918,0.173063139410347,0.10181196474171779,0.0037589240645482477,0.0963350750029259,0.1054773967424903,0.33135069921989563,1.147951524499738,-1.3344438041358186,1.6606733542283652,0.4865954209463868,1.9212832691355484,-2.3791907885378456,2.451023995293919,0.8594529465798686,1.662883085450286,-1.0446010915745112,3.304546020320559,-0.08038491830815357,0.03443619131133609,-0.1347439321044897,-0.0523712299196725,44.9680979142167,23.59387546428808,15.010225110554371,66.7075134439137,48.84465807923538,25.627830245692223,16.304210033878025,72.45816115459591,12.267253987842222,9.33412107498382,5.787878787878788,27.25
no_sentiment,fold3,test,1239.0,0.0,1239,1239,233.0,0.0,233,233,233.0,0.0,233,233,-0.0017382276536137206,0.06176539459837961,-0.105124665097756,0.0444651993275053,-0.0017420151581081012,0.06689869080881154,-0.1136522714681753,0.0483897473046635,0.15249744757414013,0.001471717757302477,0.150750415634286,0.1544223971610463,-0.012012922755841348,0.43986106802207514,-0.7476416535397722,0.3209924636098842,-0.021191825608368443,0.5909366599977908,-1.0131954654921222,0.4087952541339564,0.028610371373485523,0.4622273362084358,-0.7208798788812409,0.4036210344795524,-0.12922362830629092,0.01594700871090005,-0.1576577108027433,-0.1198890621918639,4.535898428435049,3.8640342687554154,0.9669736957025212,11.00889035026078,4.926924155024278,4.19714067123433,1.0503334970561868,11.957932621834985,113.3,73.86083009432146,34.333333333333336,232.0
no_sentiment,fold3,val,1239.0,0.0,1239,1239,233.0,0.0,233,233,233.0,0.0,233,233,0.1604050647870229,0.036865671218457026,0.1276982402780155,0.2205565103501656,0.17542710886484367,0.04060504631178755,0.1394421766508136,0.2417088565311316,0.10837464792449909,0.0013728263847523439,0.1062283071097134,0.1096207419621819,1.6191886991435473,0.3737529942948571,1.2720418978638162,2.213541066568408,2.210047530890809,0.6413571791597247,1.643126578652799,3.277510434352035,2.7198163008429193,1.128054399659494,1.8097887839186608,4.583380113841828,-0.06799343709232189,0.011429522935046336,-0.0770488677407345,-0.0527359395309958,16.522455894683837,2.9054325060922332,13.429082634364772,21.028312542133698,17.94680554077727,3.155900825582947,14.586762171810012,22.841098106110746,25.60815295815296,5.379940094798341,17.727272727272727,32.285714285714285
no_sentiment,fold4,test,1239.0,0.0,1239,1239,233.0,0.0,233,233,233.0,0.0,233,233,0.15420223604831923,0.017337173499994606,0.1313557099146978,0.1802212980766417,0.16856993206738377,0.019069275310272152,0.1434568787279189,0.1972013366814524,0.11799843446010849,0.0007636032423617993,0.1166978806087859,0.1184583750145229,1.4282073009522693,0.15799356569073397,1.2293014918483307,1.6723433711993825,1.9056890385705116,0.2185689867451643,1.6103139262820505,2.2275724354557638,2.8054220623041517,0.45526917488973084,2.1952383095649437,3.4802285829227686,-0.06048100054440002,0.003108092497960289,-0.0653491140815365,-0.0566633288540601,6.215280827188338,8.822992072717302,0.9191553270912796,21.26628505268787,6.751080898497679,9.583594837606727,0.9983928552888036,23.099585488264413,154.66818181818184,106.70282891445338,20.09090909090909,232.0
no_sentiment,fold4,val,1239.0,0.0,1239,1239,233.0,0.0,233,233,233.0,0.0,233,233,0.03526225031784594,0.03038886458224186,0.0211387728169403,0.089597788867803,0.03839282163552358,0.03316247389212227,0.0229818685377902,0.0976877506514226,0.15421492723508906,0.00045017347731946065,0.1534098618585647,0.1544223971610463,0.2494624370517875,0.21661548741801795,0.1488247104066296,0.6367762115677104,0.33846726212856154,0.2917551931160312,0.202963885773078,0.8601368625365424,0.317513015561523,0.2811320696766296,0.1870617511258966,0.8201992520209841,-0.12210619077528932,0.0016791351557345524,-0.1228571228456162,-0.1191024624939836,3.368579025075035,4.317962628949958,0.9669736957025212,10.928346863430589,3.6589737686159864,4.690200786618059,1.0503334970561868,11.870445730967708,169.8,89.5241587505853,37.5,232.0
no_sentiment,fold5,test,1239.0,0.0,1239,1239,232.0,0.0,232,232,232.0,0.0,232,232,-0.02186862584607848,0.027641606446865963,-0.0499312601759504,0.0098706080760961,-0.0238018915084933,0.030095150723643663,-0.0543449228623754,0.0107727528854872,0.06166822931330027,0.004399476983461823,0.0567284691699593,0.0658195994871944,-0.41311236798623635,0.5224989916074679,-0.9521914928009813,0.1681808440352538,-0.5946389520513471,0.7461445143783313,-1.4497122011954224,0.2336255573407249,-0.2971202575281572,0.39979992042401524,-0.7998223926455741,0.1484438338235794,-0.07007512691116473,0.020092045402503644,-0.0932811434153176,-0.0384437294838434,40.47534600433907,25.00625394063964,19.038968268286094,75.9316131470707,44.15492291382444,27.27954975342506,20.769783565403014,82.83448706953168,13.032854864433812,6.914988349755297,4.815789473684211,20.7
no_sentiment,fold5,val,1239.0,0.0,1239,1239,233.0,0.0,233,233,233.0,0.0,233,233,0.11678474376510226,0.08180142253132372,-0.0022896773800102,0.2243480037896879,0.12769730025741996,0.08963739377174611,-0.0024868177339488,0.2458991345911394,0.11334336419311049,0.0013539749741642705,0.1118656488352867,0.1147065998515269,1.125056867874738,0.7837128427950538,-0.0219151697028322,2.143722635920029,1.5436126622418183,1.0970335215662004,-0.0291217376739745,3.001961438101004,2.405638295647017,1.6780261935999115,-0.0256610478290639,4.624267214702988,-0.06192268806305157,0.0195586237110612,-0.0969102177944692,-0.0531758056301971,47.70067871356651,16.902040085955786,29.00587275023581,74.96339216778769,51.81280618887397,18.359112507158873,31.506379021807863,81.42575356156249,9.262083469543423,3.2618585899552213,5.078947368421052,14.066666666666666
no_sentiment,fold6,test,1239.0,0.0,1239,1239,232.0,0.0,232,232,232.0,0.0,232,232,-0.09928895096681244,0.04303079849645465,-0.1587690460752193,-0.0554546810452449,-0.10772972949212711,0.04646336710513462,-0.1718874664976769,-0.0603408927473957,0.1658631201152601,0.009294408396472487,0.149311258808309,0.1714974494948849,-0.6621189986195809,0.32473846377644905,-1.1512023130040852,-0.3518471728012227,-0.8116952022588915,0.35703012840256526,-1.352570607643331,-0.4719778489305594,-0.5604763030000146,0.2952855327100405,-1.011464769375829,-0.2723671350675102,-0.19936723147245938,0.018542439567063116,-0.221542487982037,-0.1699391532972008,35.809419698401165,29.40331440575855,7.026251304081273,81.03788181005937,39.06482148916491,32.07634298810023,7.665001422634115,88.40496197461022,22.663067133727104,21.26143209225004,4.658536585365853,56.75
no_sentiment,fold6,val,1239.0,0.0,1239,1239,232.0,0.0,232,232,232.0,0.0,232,232,0.002279113545321476,0.10708875932928058,-0.1226816296820912,0.1716834122818447,0.0029334226628079385,0.1171447935094341,-0.1330586892863543,0.1886822064233435,0.06492194311067281,0.0027458870383052095,0.0608240077128381,0.06783387512535,-0.003953205929658044,1.795350593578823,-2.187601479904941,2.7815336522449634,-0.03427472703961012,2.4301233000830993,-3.060054199166916,3.6831947660007542,0.90929563421678,3.007792558729533,-1.0474538478913409,6.223135163378743,-0.06675522859090416,0.03694917584897592,-0.1270305985836212,-0.0303194774771534,24.456276426968667,20.954187222462956,0.9253067910127288,45.19368884628052,26.679574283965813,22.85911333359595,1.009425590195704,49.3022060141242,73.07680306905371,96.83968406824177,9.08695652173913,231.0
no_sentiment,fold7,test,1240.0,0.0,1240,1240,233.0,0.0,233,233,233.0,0.0,233,233,-0.12917310423845468,0.09000456304168554,-0.2105565470526601,-0.0051940232199549,-0.13915429484738578,0.09676813933766122,-0.2264838390001466,-0.0056405187547515,0.11402232966991403,0.0024514139122276332,0.1111057887772284,0.1172078941196785,-1.2173070961228345,0.8437881721478433,-1.964439703793822,-0.0493092285705436,-1.6646315433647803,1.1418773126175223,-2.698292566906893,-0.0610325919010278,-0.6529415580287183,0.36711060805644086,-0.9174485350770378,-0.0621642751604524,-0.18379210704918125,0.06921444511558697,-0.2552613419968528,-0.0907356957061401,26.60032302388641,7.439734355209884,21.05329154581641,36.37803582298771,28.893454319049034,8.081090765141772,22.8682304721799,39.51407339393493,16.662257247396564,4.431186916357877,11.263157894736842,20.181818181818183
no_sentiment,fold7,val,1240.0,0.0,1240,1240,232.0,0.0,232,232,232.0,0.0,232,232,0.08431010777950079,0.15010477935464134,-0.0830214505634636,0.2736696137305618,0.09314321961620606,0.1651580644022744,-0.0902181186507002,0.3019892694320127,0.16994754677871138,0.005430569447787722,0.1615844801234519,0.1759308832641277,0.567122835368482,0.9974924201705979,-0.5214670685851879,1.8689249685445684,0.8940431658233479,1.47895252091548,-0.6557342589017408,2.7822007267831763,1.0783793053313566,1.5795304418169822,-0.4471005811658383,2.926545471358968,-0.11697601458160914,0.048234132996751826,-0.2017848386943532,-0.0869493108645781,18.85237299624052,17.384291760447258,8.980958275363951,49.615200099454064,20.566225086807837,18.964681920487916,9.797409027669763,54.125672835768064,32.73533333333333,15.72427769052966,7.96,45.4
no_sentiment,fold8,test,1239.0,0.0,1239,1239,93.0,0.0,93,93,93.0,0.0,93,93,-0.059551890030416076,0.035858123375570906,-0.115930292192769,-0.0249314907844329,-0.15247187905227033,0.08629594683449036,-0.2864579517088462,-0.0668192040851228,0.5085634824962925,0.0025288941393701463,0.5041787991726387,0.5106599997172461,-0.30043413091371435,0.17173554252991044,-0.568167388590964,-0.1308487136688224,-0.41705636557724846,0.24377249380239244,-0.7953760191384766,-0.1766958035504405,-0.5305567345068957,0.30028419691733405,-0.996788367644351,-0.2325109321280102,-0.28738091354919687,6.206335383118183e-17,-0.2873809135491969,-0.2873809135491968,6.213665694343395,1.1464985894998576,5.362160531969876,7.482892412365313,17.020040814940604,3.1404091799343923,14.687657109308793,20.496618346913685,26.56666666666667,3.9499472570318375,22.25,29.666666666666668
no_sentiment,fold8,val,1239.0,0.0,1239,1239,233.0,0.0,233,233,233.0,0.0,233,233,-0.10243362204764435,0.04204256045244953,-0.1637419309578066,-0.0543868525376251,-0.11068323317071171,0.04520868077411715,-0.1765342861748373,-0.0589345303496953,0.11592101084757597,0.002411636791575814,0.1130523320909022,0.1185210736699071,-0.9579148739249785,0.40088994678519446,-1.5529870190019903,-0.497249379581506,-1.4340338711675678,0.6921084037870369,-2.379282381437939,-0.6649676534116341,-0.6921028341856349,0.2609054297775292,-1.054714373216031,-0.4434163780540935,-0.16058297987710743,0.03298170165358494,-0.2038556245731105,-0.1225511527000274,12.618368708242448,3.184315511710106,7.204829375795025,14.960383009121108,13.706159114125418,3.4588254696161504,7.82593535646701,16.250071199562584,35.325,12.150367950252809,27.75,56.75
