epoch,train_total_loss,train_dir_loss,train_reg_loss,train_ret_loss,train_dir_acc,train_reg_acc,train_num_samples,val_total_loss,val_dir_loss,val_reg_loss,val_ret_loss,val_dir_acc,val_reg_acc,val_num_samples
1,2.5234881140688894,0.7633337247544999,1.898785867290466,0.8543697740034063,0.327140549273021,0.27221324717285944,1238,1.7256362438201904,0.5852687235536247,1.3598762791732262,0.29427181749508297,0.24568965517241378,0.47413793103448276,232
2,2.046719833991832,0.624674551899098,1.6465408563228725,0.6068168677305367,0.3578352180936995,0.3255250403877221,1238,1.337620685840475,0.48341085993010424,0.8786303298226719,0.21441970303140837,0.4051724137931034,0.7327586206896551,232
3,1.7929425501476774,0.5463956825567563,1.388069637372536,0.5674605780733999,0.35218093699515346,0.3861066235864297,1238,1.2749419006808052,0.47084636729339074,0.8347894528816486,0.16562464011126551,0.4827586206896552,0.6206896551724138,232
4,1.6833840510379132,0.5350946635730047,1.1954049091539398,0.5091464625903208,0.35218093699515346,0.4765751211631664,1238,1.2559991705006566,0.47662143049568967,0.7352778130564196,0.16434594680523051,0.46551724137931033,0.7155172413793104,232
5,1.5333531754082355,0.5005227245498743,1.0042301568538192,0.4620773101372942,0.3691437802907916,0.5581583198707593,1238,1.2561002353142048,0.4830050715084734,0.6591148951957966,0.18471123329524336,0.41379310344827586,0.75,232
6,1.4537257895908757,0.48854421153784955,0.8721530774490899,0.4299829111634626,0.39095315024232635,0.6042003231017771,1238,1.1836885460491837,0.4651273838404951,0.5826896552381844,0.15725376174367708,0.5431034482758621,0.7758620689655172,232
7,1.4029280582806982,0.4874849149021463,0.7470549025327593,0.4076834861941407,0.39095315024232635,0.6494345718901454,1238,1.1681543588638306,0.4675448166913,0.5189357728793703,0.15476795876848287,0.5,0.8060344827586207,232
8,1.3551035788217154,0.4819964946568108,0.6256569459288108,0.406827009793052,0.39418416801292405,0.7294022617124394,1238,1.147967971604446,0.4665551946080964,0.4526996386462244,0.15809535569158092,0.4698275862068966,0.8318965517241379,232
9,1.3317832459540668,0.48255101996977995,0.5720628539464393,0.3901247102917685,0.3901453957996769,0.7463651050080775,1238,1.1174405689897209,0.45798771134738264,0.4193198187597867,0.1513383573499219,0.5301724137931034,0.8275862068965517,232
10,1.2922856730675274,0.47492613526653976,0.4983595572111102,0.38585102432956603,0.4159935379644588,0.7859450726978998,1238,1.117423468622668,0.465949101694699,0.3585719980042556,0.15590735704734407,0.47413793103448276,0.8577586206896551,232
11,1.2765774986855625,0.4723616599651454,0.44926176866537537,0.39415128271491157,0.41518578352180935,0.8045234248788369,1238,1.0938920728091537,0.46147430148617974,0.30890581114538784,0.15654340848840517,0.5172413793103449,0.8706896551724138,232
12,1.2481969860720905,0.46808299648549906,0.41247776078484555,0.3765753712475011,0.4345718901453958,0.8336025848142165,1238,1.1060197065616477,0.4725368845051733,0.2799156801453952,0.1539424539640032,0.43103448275862066,0.875,232
13,1.263822052128288,0.4762780276850853,0.39956144220609463,0.38279512948288863,0.40306946688206785,0.8432956381260097,1238,1.0946528582737363,0.4640844371812097,0.2885185058774619,0.15985694013792892,0.4827586206896552,0.8793103448275862,232
14,1.2435781410707218,0.4734502354808308,0.3623993177454383,0.3759157084686883,0.4087237479806139,0.845718901453958,1238,1.0806137035632957,0.46235429007431555,0.2653145173500324,0.1526215580003015,0.49137931034482757,0.8836206896551724,232
15,1.2411305962163528,0.47221064981620803,0.3621381930946726,0.3761356328531305,0.40064620355411956,0.8586429725363489,1238,1.115166709340852,0.4778312002790385,0.27083152635344143,0.1565096758562943,0.36637931034482757,0.8879310344827587,232
16,1.2350084700761588,0.46749247492611506,0.34848012008459,0.39095897103549976,0.41922455573505657,0.8586429725363489,1238,1.0562975201113471,0.453510582447052,0.2427911439846302,0.1528780922807496,0.5387931034482759,0.9051724137931034,232
17,1.2186954682015834,0.46353505457930494,0.3506876207129828,0.37283815137789206,0.4111470113085622,0.8505654281098546,1238,1.073564101909769,0.4583313290415139,0.2659900291212674,0.15420893656796422,0.5172413793103449,0.8836206896551724,232
18,1.2167670106656716,0.46667491585642146,0.3310827732760224,0.36818467001152344,0.425686591276252,0.864297253634895,1238,1.0992807930913464,0.472382306024946,0.25645009505337685,0.15516230669514885,0.44396551724137934,0.8836206896551724,232
19,1.2206440303167734,0.46705152010108814,0.3283679004824797,0.3760612386012501,0.42407108239095315,0.8594507269789984,1238,1.0564130215809262,0.4534865905498636,0.238593308062389,0.15572373312095117,0.5431034482758621,0.8922413793103449,232
20,1.215702948739725,0.4694713100381737,0.3095989789639228,0.36776125565869355,0.42326332794830374,0.8780290791599353,1238,1.0493740172221744,0.44941143331856565,0.2375008463859558,0.15860173157576857,0.5129310344827587,0.896551724137931,232
21,1.2040799455611886,0.4650518735795491,0.29765328755286286,0.3693603982544099,0.43134087237479807,0.8723747980613893,1238,1.0398144146491741,0.4476919759964121,0.22981281732690745,0.1509732311141902,0.5172413793103449,0.896551724137931,232
22,1.198983073812309,0.46410823373879295,0.2970365046347478,0.36331132829478174,0.4305331179321486,0.8796445880452343,1238,1.064667011129445,0.4585491357178524,0.22906560065417453,0.1576981061491473,0.521551724137931,0.9051724137931034,232
23,1.19362048397927,0.460521623420022,0.287112932549925,0.37288668082488374,0.42326332794830374,0.8852988691437803,1238,1.0763810831924965,0.46747844589167625,0.210313710673102,0.15666011386904224,0.4482758620689655,0.9051724137931034,232
24,1.2005231969768666,0.4672861466596508,0.27394878878732104,0.367532532078384,0.42164781906300486,0.8796445880452343,1238,1.0561018236752213,0.4504055483587857,0.2569928025377208,0.1563857613966383,0.5129310344827587,0.896551724137931,232
25,1.1879974848234212,0.46119481402183005,0.26951518370762395,0.3695065710868127,0.43618739903069464,0.8909531502423264,1238,1.0662182158437268,0.4604672584040412,0.23033630950697537,0.15236560280980735,0.4870689655172414,0.896551724137931,232
26,1.1826755728975828,0.4602296449159767,0.2596195763359162,0.3686607928769076,0.44022617124394187,0.901453957996769,1238,1.0959698907260238,0.4737260341644287,0.23303975113506975,0.1572117862002603,0.3922413793103448,0.9008620689655172,232
27,1.1913384576606443,0.46353405685147486,0.26794077311559716,0.3677762104062926,0.4135702746365105,0.8877221324717286,1238,1.0864863683437478,0.46886385925884905,0.23665919231957402,0.15552178025245667,0.46551724137931033,0.9094827586206896,232
28,1.1861567335483139,0.46322306133626157,0.25177145078898633,0.3683583310809775,0.42487883683360256,0.8957996768982229,1238,1.0395004667084793,0.45194748249547234,0.1923006644536709,0.155830560059383,0.5301724137931034,0.9181034482758621,232
29,1.1648724011727796,0.4578587753225798,0.23055381820159504,0.3599774141785401,0.4305331179321486,0.9159935379644588,1238,1.063407145697495,0.4589060688840932,0.22727302333404278,0.1548262289885817,0.5129310344827587,0.9051724137931034,232
30,1.1804200788306882,0.4617379747319106,0.23682465431955982,0.37179343982544005,0.42487883683360256,0.9127625201938611,1238,1.0444397597477353,0.4522888475450976,0.20692337638345257,0.15557010369054203,0.5129310344827587,0.9137931034482759,232
31,1.1788217366608356,0.4626658457257636,0.23670981903838803,0.3649541997562895,0.4168012924071082,0.9079159935379645,1238,1.069772066741154,0.4645190095079356,0.21009970482053428,0.15540824933298703,0.47413793103448276,0.9008620689655172,232
32,1.1601042839937719,0.45688062781085875,0.21856480815202622,0.3615471319158551,0.4378029079159935,0.9168012924071083,1238,1.0557501480497162,0.4597056919130786,0.19415023306320453,0.15618738326533088,0.4698275862068966,0.9094827586206896,232
33,1.1595508917468045,0.4551604690574868,0.22194862793017667,0.36529071241472766,0.4499192245557351,0.9159935379644588,1238,1.04556301133386,0.45456090672262783,0.1966474441618755,0.15489392188088646,0.5172413793103449,0.9051724137931034,232
34,1.1651079438999896,0.46009053687094104,0.21140345311174485,0.3630116346362912,0.4095315024232633,0.9176090468497576,1238,1.0440797661912853,0.45327844496431025,0.19583005894874705,0.15754778066585803,0.5043103448275862,0.9094827586206896,232
35,1.1549248325612895,0.45454211959160973,0.2111582620752455,0.36498621106147766,0.4410339256865913,0.9184168012924071,1238,1.0567607591892112,0.4619231080186778,0.18454205887071018,0.1551038427599545,0.47413793103448276,0.9224137931034483,232
36,1.155271575215945,0.45804663500801235,0.19645536148105183,0.3604833883788551,0.4297253634894992,0.925686591276252,1238,1.0486310925976983,0.45519436844464006,0.20190523153749004,0.1553415969528001,0.521551724137931,0.9008620689655172,232
37,1.145353756158918,0.45430999127651456,0.17999952051770512,0.36546782395758803,0.4394184168012924,0.9418416801292407,1238,1.040583039152211,0.4536093699521032,0.18627549656506243,0.15496327445424837,0.5172413793103449,0.9094827586206896,232
38,1.155376312420711,0.45835670313657967,0.1981025827576155,0.3584642611768981,0.4281098546042003,0.9281098546042004,1238,1.0511928961194794,0.45891237258911133,0.18532989456735807,0.1555383544543694,0.521551724137931,0.9267241379310345,232
39,1.1487421158442397,0.45653919569895224,0.18686864162781705,0.35920626750766554,0.4321486268174475,0.938610662358643,1238,1.0444958292204758,0.4546803842330801,0.19180055733384757,0.1551897679937297,0.5258620689655172,0.9008620689655172,232
40,1.1518758939810831,0.4578902576004361,0.18492255108325661,0.36123724332341084,0.4378029079159935,0.9321486268174475,1238,1.0375075196397716,0.4523488077624091,0.18636712174991082,0.15379959653163777,0.5301724137931034,0.9008620689655172,232
41,1.1482930869008496,0.45464739087902867,0.18980149036462934,0.3641157482956838,0.44507269789983844,0.9289176090468497,1238,1.0566479419839794,0.4633822626081006,0.17307937710449614,0.15591920655349206,0.44396551724137934,0.9310344827586207,232
42,1.1427920161233387,0.45258084628038914,0.19009450330776623,0.3612039564884537,0.438610662358643,0.9273021001615509,1238,1.0457867178423652,0.45750589822900706,0.17692891328499236,0.15539244331162552,0.4827586206896552,0.9094827586206896,232
43,1.1462140659138151,0.4561840035322217,0.1817785727525181,0.35862497727782355,0.4345718901453958,0.9321486268174475,1238,1.0539860437656272,0.45795160326464424,0.200414357514217,0.1559170695214436,0.5,0.9051724137931034,232
44,1.1355146978513875,0.4521733745330755,0.1781332321428906,0.35545592075018195,0.44022617124394187,0.9321486268174475,1238,1.049010420667714,0.4570151115285939,0.19343299495762792,0.15390062126620063,0.4870689655172414,0.9181034482758621,232
45,1.1338379704701882,0.450649176785942,0.18119737645535938,0.3563608088574232,0.45638126009693053,0.9289176090468497,1238,1.0463394378793651,0.4576853883677515,0.1788850262247283,0.15460624109054433,0.4870689655172414,0.9137931034482759,232
46,1.1366022199344172,0.4534593316002693,0.1700021069442706,0.35736585712972097,0.44345718901453957,0.9361873990306947,1238,1.0522129412355095,0.45914934524174394,0.18956760805228662,0.1540879417082359,0.5344827586206896,0.9051724137931034,232
47,1.1325801843972891,0.44976254050681586,0.172719295989716,0.36247861192761793,0.44749596122778673,0.9369951534733441,1238,1.0432427381647045,0.45371414977928687,0.19352376152729167,0.15551461536308814,0.5172413793103449,0.9051724137931034,232
48,1.1247466958589816,0.44574994855050315,0.17906650048658035,0.35905369885133426,0.4555735056542811,0.9281098546042004,1238,1.057225930279699,0.46261939714694844,0.18266372228490896,0.15437602894059543,0.4525862068965517,0.9224137931034483,232
49,1.1366889401668494,0.4545851592004588,0.15642623614176795,0.36118152424669037,0.4466882067851373,0.944264943457189,1238,1.0429457343857864,0.4542774085340829,0.1895366043880068,0.15505985658744287,0.49137931034482757,0.896551724137931,232
50,1.114386410628459,0.4454168289273929,0.14964471966846693,0.35731868219587454,0.4620355411954766,0.9474959612277868,1238,1.042121307603244,0.45667790749977377,0.1682172073372479,0.15660064898688217,0.5043103448275862,0.9267241379310345,232
51,1.129996820875054,0.45122264299138487,0.15718423120183975,0.36079247837498035,0.4579967689822294,0.9402261712439418,1238,1.037627139995838,0.45294661460251645,0.18393030043306022,0.15310963988304138,0.4827586206896552,0.9094827586206896,232
52,1.1237568843730625,0.4492726195513336,0.15419234122376835,0.3579078916586659,0.45234248788368336,0.9345718901453958,1238,1.031038927620855,0.45088814969720514,0.1731851296178226,0.15461420755961847,0.5258620689655172,0.9137931034482759,232
53,1.1207317210168175,0.4467317246273762,0.15957748236342278,0.3587900715036038,0.4483037156704362,0.9458804523424879,1238,1.039015453437279,0.4532822257485883,0.17979803938290168,0.15702321149151902,0.5086206896551724,0.9051724137931034,232
54,1.1293036635357268,0.45050051399116947,0.15340727748219918,0.3645609226288433,0.45234248788368336,0.9410339256865913,1238,1.0405755001923134,0.45488318287093066,0.17894399166107178,0.15425185396753507,0.47413793103448276,0.9137931034482759,232
55,1.119510943169355,0.44982970959728097,0.13491672371335098,0.3587530287093993,0.4668820678513732,0.9539579967689822,1238,1.0319125405673324,0.4513892480011644,0.17098427332680802,0.15567755031174627,0.5,0.9310344827586207,232
56,1.121244214655702,0.4497667546226058,0.1466636407596807,0.3554232069719974,0.46445880452342486,0.9499192245557351,1238,1.0389302907318905,0.456238724034408,0.16442405149854464,0.15425117416628475,0.5,0.9267241379310345,232
57,1.1225126001484367,0.4478545486445573,0.15092398004789923,0.3630526355183375,0.4466882067851373,0.9474959612277868,1238,1.0303387724120041,0.4526550132652809,0.16046357360379448,0.1537793350630793,0.4956896551724138,0.9267241379310345,232
58,1.1155173930675033,0.4449372736433211,0.14950449503536947,0.36158300861595905,0.4604200323101777,0.9402261712439418,1238,1.0229255742040173,0.4478079769118079,0.1665728236066884,0.15467555718175297,0.5172413793103449,0.9181034482758621,232
59,1.127668132304375,0.4513771585000736,0.14927209329961383,0.36026437448184206,0.4555735056542811,0.9458804523424879,1238,1.0378375670005535,0.45633719090757696,0.1579035695256858,0.1555841888847022,0.5,0.9353448275862069,232
60,1.113668472971015,0.4458477794161136,0.14365036414879012,0.3577556077613584,0.46445880452342486,0.9434571890145396,1238,1.036705411713699,0.4542149202576999,0.16864915243510542,0.15536166573392934,0.5301724137931034,0.9267241379310345,232
61,1.1118448061781283,0.44496855462310003,0.14906776555616752,0.3543747439378683,0.4620355411954766,0.9474959612277868,1238,1.035160463431786,0.45482578976400967,0.1597284453696218,0.1551807491943754,0.521551724137931,0.9181034482758621,232
62,1.1186874721662678,0.4502761050553237,0.13797875945132845,0.35348327296615994,0.4604200323101777,0.9523424878836834,1238,1.0361960982454235,0.45484429597854614,0.16408541798591614,0.15456375993531327,0.4956896551724138,0.9310344827586207,232
63,1.1145985725430565,0.4476286429003098,0.14803057047199933,0.3498642231324185,0.45718901453957994,0.9402261712439418,1238,1.0500812859370792,0.4597752073715473,0.17826227740994816,0.1541043889933619,0.5043103448275862,0.9051724137931034,232
64,1.1095561917648562,0.4444338703868077,0.13373002988889646,0.36113890610719535,0.4668820678513732,0.9523424878836834,1238,1.0393143070155177,0.4537542051282422,0.17891300289795317,0.15626396804020323,0.5043103448275862,0.9051724137931034,232
65,1.1191023208790718,0.44857785784562687,0.14155050869038108,0.3589629294750956,0.4579967689822294,0.9466882067851373,1238,1.0447656327280506,0.4599889372957164,0.15644235754835195,0.1557100502581432,0.49137931034482757,0.9353448275862069,232
66,1.117709719499209,0.4469612003431952,0.14443359965750396,0.3609144585583245,0.45395799676898224,0.9491114701130856,1238,1.0389230127992302,0.4543776614912625,0.17725288354117294,0.15398363923204356,0.521551724137931,0.9137931034482759,232
67,1.1044924058898777,0.44358747870163306,0.12888001671033839,0.3573068965328722,0.4693053311793215,0.9531502423263328,1238,1.0303670126816322,0.45254471589779033,0.16127933715951853,0.15378759544471216,0.5043103448275862,0.9267241379310345,232
68,1.0957331807624928,0.4386753995507137,0.13246792439305147,0.35728396020336184,0.48546042003231016,0.9547657512116317,1238,1.031665055916227,0.45229594460849104,0.16567084861212764,0.15474375671353832,0.49137931034482757,0.9094827586206896,232
69,1.107581833067541,0.44612487741356327,0.13229451298424807,0.351287453187109,0.4701130856219709,0.9474959612277868,1238,1.0313881902859128,0.4519859182423559,0.165564995901338,0.15549372496276065,0.5043103448275862,0.9224137931034483,232
70,1.1036761263460644,0.4444535167132518,0.13376521171102232,0.3492790752350803,0.4531502423263328,0.9555735056542811,1238,1.0375465812354252,0.4544213794428727,0.1693480333377575,0.15579879797738175,0.5129310344827587,0.9094827586206896,232
71,1.1041503640099373,0.44602161453305617,0.12474019750832356,0.34937014116609233,0.4579967689822294,0.9547657512116317,1238,1.0327270072081993,0.45203399041603354,0.17120583201276846,0.15459454265134087,0.5,0.9181034482758621,232
72,1.1044421947060186,0.44177935076260605,0.13702050164366,0.35955470583743154,0.45153473344103395,0.9458804523424879,1238,1.0288940113166283,0.45114648547665825,0.16431597286257252,0.15461249752291317,0.5086206896551724,0.9224137931034483,232
73,1.1042152645129573,0.4440932659032079,0.12924577156157024,0.35451003822448374,0.47576736672051695,0.9547657512116317,1238,1.0275880036682918,0.4510377707152531,0.15951547437700733,0.15531568794414916,0.5129310344827587,0.9310344827586207,232
74,1.1003452061836476,0.44136630988082515,0.11920592574002477,0.36370164165589264,0.47334410339256866,0.9579967689822294,1238,1.0327339891729683,0.45231330908578016,0.16812358179996753,0.155340569800344,0.5043103448275862,0.9094827586206896,232
75,1.1148550763654015,0.44945560614781543,0.1289637457573356,0.3545094599920251,0.45395799676898224,0.9571890145395799,1238,1.0371396212742245,0.4555712167558999,0.1617207326765718,0.15496195544456615,0.4956896551724138,0.9224137931034483,232
76,1.1003411330391017,0.4407507990019002,0.13184343288037234,0.35857299071328896,0.46607431340872374,0.9571890145395799,1238,1.0331880470802044,0.45267869891791507,0.16857049691266027,0.15451901431741386,0.5301724137931034,0.9137931034482759,232
77,1.1080454539790485,0.4447801278269156,0.1364193953007989,0.35511876057731123,0.45153473344103395,0.9555735056542811,1238,1.028590543516751,0.4514875175624058,0.16089975320059677,0.15469116280818807,0.5043103448275862,0.9224137931034483,232
78,1.0887986748977316,0.4384729926247204,0.11658335266475338,0.3537553828059183,0.47253634894991925,0.9620355411954766,1238,1.0227603583500302,0.44844904233669414,0.1606200440176602,0.15535247634197102,0.5129310344827587,0.9267241379310345,232
79,1.1041677212869216,0.44218221494569915,0.14067965237986482,0.3551988176556127,0.4604200323101777,0.9434571890145396,1238,1.0251648056096043,0.4497817199805687,0.16041124843317886,0.15495593999994212,0.5258620689655172,0.9310344827586207,232
80,1.1033958208195034,0.44299174703188204,0.127935837105711,0.3580631458942262,0.4676898222940226,0.9523424878836834,1238,1.0247784010295211,0.44939471318803986,0.1617182657636445,0.15494705171420656,0.5129310344827587,0.9094827586206896,232
81,1.1120116423713178,0.44765191702157114,0.1244812322380277,0.3587268657368489,0.4604200323101777,0.9555735056542811,1238,1.0296645575556262,0.4515581449557995,0.16374298005268492,0.15485068693243223,0.5086206896551724,0.9267241379310345,232
82,1.0988223254199174,0.4420412974808251,0.12517708860133114,0.3543731674239015,0.47495961227786754,0.9531502423263328,1238,1.0330056054838772,0.45389421438348704,0.16027303451094135,0.15427053334384128,0.49137931034482757,0.9267241379310345,232
83,1.092066996894861,0.44085579956482995,0.11389258299293734,0.35237525608119746,0.4676898222940226,0.9596122778675282,1238,1.0324792964705105,0.4537348685593441,0.15927349442038044,0.1544550729208979,0.4870689655172414,0.9267241379310345,232
84,1.103381700777661,0.4459141021013645,0.12092913696256516,0.35054952589876237,0.44264943457189015,0.9588045234248789,1238,1.026698059049146,0.45098412447962266,0.1578513702441906,0.15474884006483802,0.5,0.9267241379310345,232
85,1.0985042447997604,0.4407752810560636,0.1298301367988879,0.3560092671140908,0.4717285945072698,0.9620355411954766,1238,1.0286458422397744,0.4518889497066366,0.1582507979253243,0.15478540237607627,0.5,0.9224137931034483,232
86,1.097908471050478,0.4413033315553804,0.12107908803373815,0.3579561432074268,0.4668820678513732,0.9571890145395799,1238,1.0294758677482605,0.452038849222249,0.16009477191957935,0.15473944051512356,0.5,0.9267241379310345,232
87,1.0997242214991703,0.4410454667442642,0.12429845434807614,0.36068747102347637,0.47253634894991925,0.9555735056542811,1238,1.030050647669825,0.45261169404819096,0.15763301890471887,0.15507465909267293,0.5043103448275862,0.9310344827586207,232
88,1.0821634995147755,0.43355787994403255,0.12836415666081794,0.35307694184375693,0.481421647819063,0.9547657512116317,1238,1.0302727715722446,0.45248575046144685,0.15919885244862786,0.15508324524451947,0.5043103448275862,0.9267241379310345,232
89,1.0890268844240893,0.43960309885622806,0.11232895788064103,0.35224400337947975,0.4693053311793215,0.9644588045234249,1238,1.030972684251851,0.45251128385806905,0.16122961403994723,0.15516249732724552,0.5,0.9267241379310345,232
90,1.0912752771608665,0.4368930363212148,0.12347460747583618,0.3608936245202633,0.47253634894991925,0.9515347334410339,1238,1.0303884744644165,0.4524578123257078,0.15950835264962296,0.15524068628919535,0.5,0.9310344827586207,232
91,1.0971985886863438,0.44069030693158967,0.1266388493275604,0.3556525999490587,0.47334410339256866,0.9539579967689822,1238,1.0302164184636082,0.45244672277878073,0.15924932268159142,0.15509633308854595,0.5043103448275862,0.9310344827586207,232
92,1.1002916084160135,0.44491650161720053,0.11579247026046759,0.35144169371039496,0.4693053311793215,0.9636510500807755,1238,1.0300835967063904,0.45227268852036573,0.15986278858678094,0.1551587484006224,0.5043103448275862,0.9224137931034483,232
93,1.0998202233014083,0.442972452940964,0.12555344388346296,0.3524185732994018,0.48546042003231016,0.9563812600969306,1238,1.0299295310316414,0.45223092930070286,0.15976382843379316,0.1550770679424549,0.5043103448275862,0.9224137931034483,232
94,1.1073312200906782,0.44505714691320797,0.12792886722598207,0.3576765284544047,0.46122778675282716,0.9579967689822294,1238,1.030010095958052,0.4521755452813773,0.16037073834189053,0.1550955674771605,0.5043103448275862,0.9267241379310345,232
95,1.0883532750972447,0.4390075280419844,0.11640356618291149,0.3508342864632799,0.4701130856219709,0.9588045234248789,1238,1.030128918845078,0.4522689200680831,0.1601931401367845,0.15506625175476074,0.5043103448275862,0.9224137931034483,232
96,1.0965664302012454,0.4389768635225219,0.13584947443427292,0.3557157072092682,0.4693053311793215,0.9539579967689822,1238,1.030109088996361,0.4522138803169645,0.16047797069467348,0.1550758897230543,0.5043103448275862,0.9224137931034483,232
97,1.095896866094315,0.4413236425362034,0.12735525468102565,0.3500859802874687,0.46445880452342486,0.9507269789983845,1238,1.0305269381095623,0.45236848757184783,0.1608415780396297,0.15507496739255971,0.5043103448275862,0.9224137931034483,232
98,1.1052614702739314,0.4441040900200365,0.12554288409373487,0.35878081574000914,0.4588045234248788,0.9579967689822294,1238,1.03044920954211,0.4523648475778514,0.16059989662005983,0.15507905442139197,0.5043103448275862,0.9224137931034483,232
99,1.1030260391882434,0.4442083992557495,0.12717870476028262,0.3529112425200966,0.4806138933764136,0.9531502423263328,1238,1.0303685048530842,0.452329539019486,0.16052729610739083,0.15510239272282042,0.5043103448275862,0.9224137931034483,232
100,1.104671630412581,0.44321715176972126,0.13106308688495386,0.35783679265775664,0.46445880452342486,0.9555735056542811,1238,1.0304677794719566,0.45238147830141,0.16051900027127103,0.15509824454784393,0.5043103448275862,0.9224137931034483,232
